,price,volume
243650,243650,7
243675,243675,7
243700,243700,8
243725,243725,8
243750,243750,8
243775,243775,8
243800,243800,9
243825,243825,8
243850,243850,8
243875,243875,8
243900,243900,8
243925,243925,7
243950,243950,8
243975,243975,8
244000,244000,9
244025,244025,9
244050,244050,9
244075,244075,9
244100,244100,9
244125,244125,9
244150,244150,9
244175,244175,10
244200,244200,12
244225,244225,11
244250,244250,11
244275,244275,12
244300,244300,12
244325,244325,12
244350,244350,13
244375,244375,13
244400,244400,13
244425,244425,14
244450,244450,14
244475,244475,15
244500,244500,15
244525,244525,15
244550,244550,16
244575,244575,16
244600,244600,17
244625,244625,14
244650,244650,14
244675,244675,14
244700,244700,14
244725,244725,14
244750,244750,14
244775,244775,13
244800,244800,12
244825,244825,12
244850,244850,11
244875,244875,11
244900,244900,10
244925,244925,10
244950,244950,10
244975,244975,12
245000,245000,10
245025,245025,10
245050,245050,10
245075,245075,10
245100,245100,12
245125,245125,12
245150,245150,13
245175,245175,14
245200,245200,15
245225,245225,15
245250,245250,15
245275,245275,15
245300,245300,16
245325,245325,15
245350,245350,15
245375,245375,16
245400,245400,14
245425,245425,14
245450,245450,15
245475,245475,14
245500,245500,14
245525,245525,14
245550,245550,14
245575,245575,15
245600,245600,15
245625,245625,16
245650,245650,16
245675,245675,16
245700,245700,15
245725,245725,15
245750,245750,15
245775,245775,15
245800,245800,14
245825,245825,14
245850,245850,14
245875,245875,14
245900,245900,14
245925,245925,14
245950,245950,13
245975,245975,12
246000,246000,14
246025,246025,11
246050,246050,10
246075,246075,12
246100,246100,11
246125,246125,11
246150,246150,11
246175,246175,11
246200,246200,12
246225,246225,11
246250,246250,11
246275,246275,11
246300,246300,9
246325,246325,10
246350,246350,10
246375,246375,10
246400,246400,9
246425,246425,11
246450,246450,11
246475,246475,11
246500,246500,12
246525,246525,12
246550,246550,12
246575,246575,13
246600,246600,13
246625,246625,13
246650,246650,13
246675,246675,13
246700,246700,13
246725,246725,13
246750,246750,13
246775,246775,12
246800,246800,12
246825,246825,11
246850,246850,11
246875,246875,11
246900,246900,12
246925,246925,10
246950,246950,9
246975,246975,9
247000,247000,8
247025,247025,8
247050,247050,8
247075,247075,8
247100,247100,7
247125,247125,7
247150,247150,7
247175,247175,7
247200,247200,7
247225,247225,7
247250,247250,7
247275,247275,7
247300,247300,7
247325,247325,8
247350,247350,8
247375,247375,8
247400,247400,7
247425,247425,7
247450,247450,7
247475,247475,7
247500,247500,7
247525,247525,7
247550,247550,7
247575,247575,7
247600,247600,7
247625,247625,7
247650,247650,7
247675,247675,7
247700,247700,5
247725,247725,5
247750,247750,5
247775,247775,5
247800,247800,5
247825,247825,5
247850,247850,5
247875,247875,5
247900,247900,5
247925,247925,5
247950,247950,5
247975,247975,5
248000,248000,3
248025,248025,3
248050,248050,3
248075,248075,3
248100,248100,2
248125,248125,2
248150,248150,2
248175,248175,2
248200,248200,2
248225,248225,2
248250,248250,2
248275,248275,2
248300,248300,2
248325,248325,2
248350,248350,3
248375,248375,2
248400,248400,2
248425,248425,2
248450,248450,2
248475,248475,2
248500,248500,2
248525,248525,2
248550,248550,2
248575,248575,2
248600,248600,2
248625,248625,2
248650,248650,2
248675,248675,2
248700,248700,3
248725,248725,3
248750,248750,3
248775,248775,3
248800,248800,3
248825,248825,3
248850,248850,3
248875,248875,3
248900,248900,3
248925,248925,3
248950,248950,3
248975,248975,3
249000,249000,3
249025,249025,3
249050,249050,3
249075,249075,3
249100,249100,3
249125,249125,3
249150,249150,3
249175,249175,4
249200,249200,4
249225,249225,4
249250,249250,4
249275,249275,4
249300,249300,3
249325,249325,3
249350,249350,3
249375,249375,3
249400,249400,4
249425,249425,4
249450,249450,4
249475,249475,4
249500,249500,4
249525,249525,4
249550,249550,4
249575,249575,4
249600,249600,4
249625,249625,4
249650,249650,4
249675,249675,4
249700,249700,4
249725,249725,4
249750,249750,4
249775,249775,4
249800,249800,4
249825,249825,5
249850,249850,5
249875,249875,5
249900,249900,5
249925,249925,5
249950,249950,5
249975,249975,5
250000,250000,5
250025,250025,5
250050,250050,5
250075,250075,5
250100,250100,5
250125,250125,5
250150,250150,5
250175,250175,5
250200,250200,5
250225,250225,5
250250,250250,4
250275,250275,4
250300,250300,4
250325,250325,4
250350,250350,4
250375,250375,4
250400,250400,4
250425,250425,4
250450,250450,4
250475,250475,4
250500,250500,4
250525,250525,4
250550,250550,4
250575,250575,4
250600,250600,4
250625,250625,4
250650,250650,4
250675,250675,4
250700,250700,3
250725,250725,3
250750,250750,3
250775,250775,3
250800,250800,3
250825,250825,3
250850,250850,3
250875,250875,3
250900,250900,3
250925,250925,3
250950,250950,3
250975,250975,3
251000,251000,4
251025,251025,4
251050,251050,4
251075,251075,4
251100,251100,3
251125,251125,3
251150,251150,3
251175,251175,3
251200,251200,3
251225,251225,3
251250,251250,2
251275,251275,2
251300,251300,2
251325,251325,2
251350,251350,2
251375,251375,2
251400,251400,2
251425,251425,2
251450,251450,2
251475,251475,2
251500,251500,2
251525,251525,2
251550,251550,3
251575,251575,3
251600,251600,3
251625,251625,3
251650,251650,3
251675,251675,3
251700,251700,4
251725,251725,4
251750,251750,4
251775,251775,4
251800,251800,4
251825,251825,4
251850,251850,4
251875,251875,4
251900,251900,4
251925,251925,5
251950,251950,5
251975,251975,5
252000,252000,5
252025,252025,5
252050,252050,5
252075,252075,5
252100,252100,5
252125,252125,5
252150,252150,5
252175,252175,5
252200,252200,5
252225,252225,5
252250,252250,5
252275,252275,5
252300,252300,5
252325,252325,5
252350,252350,5
252375,252375,6
252400,252400,6
252425,252425,6
252450,252450,6
252475,252475,6
252500,252500,6
252525,252525,6
252550,252550,6
252575,252575,6
252600,252600,6
252625,252625,6
252650,252650,6
252675,252675,6
252700,252700,5
252725,252725,5
252750,252750,5
252775,252775,5
252800,252800,5
252825,252825,5
252850,252850,5
252875,252875,5
252900,252900,4
252925,252925,4
252950,252950,4
252975,252975,4
253000,253000,4
253025,253025,4
253050,253050,4
253075,253075,4
253100,253100,4
253125,253125,4
253150,253150,4
253175,253175,4
253200,253200,4
253225,253225,4
253250,253250,4
253275,253275,4
253300,253300,4
253325,253325,4
253350,253350,4
253375,253375,5
253400,253400,5
253425,253425,5
253450,253450,5
253475,253475,5
253500,253500,5
253525,253525,5
253550,253550,5
253575,253575,5
253600,253600,5
253625,253625,5
253650,253650,5
253675,253675,5
253700,253700,6
253725,253725,6
253750,253750,6
253775,253775,6
253800,253800,6
253825,253825,6
253850,253850,6
253875,253875,6
253900,253900,6
253925,253925,6
253950,253950,6
253975,253975,6
254000,254000,6
254025,254025,6
254050,254050,6
254075,254075,6
254100,254100,6
254125,254125,6
254150,254150,6
254175,254175,6
254200,254200,6
254225,254225,6
254250,254250,6
254275,254275,6
254300,254300,6
254325,254325,6
254350,254350,6
254375,254375,6
254400,254400,6
254425,254425,6
254450,254450,6
254475,254475,6
254500,254500,6
254525,254525,6
254550,254550,6
254575,254575,6
254600,254600,6
254625,254625,6
254650,254650,6
254675,254675,7
254700,254700,6
254725,254725,6
254750,254750,6
254775,254775,6
254800,254800,6
254825,254825,6
254850,254850,6
254875,254875,6
254900,254900,6
254925,254925,6
254950,254950,7
254975,254975,8
255000,255000,8
255025,255025,8
255050,255050,8
255075,255075,7
255100,255100,7
255125,255125,7
255150,255150,7
255175,255175,7
255200,255200,6
255225,255225,6
255250,255250,6
255275,255275,6
255300,255300,7
255325,255325,7
255350,255350,7
255375,255375,7
255400,255400,6
255425,255425,6
255450,255450,6
255475,255475,6
255500,255500,6
255525,255525,6
255550,255550,5
255575,255575,5
255600,255600,5
255625,255625,5
255650,255650,5
255675,255675,5
255700,255700,5
255725,255725,5
255750,255750,5
255775,255775,6
255800,255800,5
255825,255825,5
255850,255850,5
255875,255875,5
255900,255900,4
255925,255925,4
255950,255950,4
255975,255975,4
256000,256000,4
256025,256025,4
256050,256050,4
256075,256075,4
256100,256100,4
256125,256125,4
256150,256150,5
256175,256175,5
256200,256200,5
256225,256225,5
256250,256250,5
256275,256275,5
256300,256300,5
256325,256325,5
256350,256350,5
256375,256375,5
256400,256400,5
256425,256425,4
256450,256450,4
256475,256475,4
256500,256500,4
256525,256525,4
256550,256550,4
256575,256575,4
256600,256600,4
256625,256625,4
256650,256650,4
256675,256675,4
256700,256700,4
256725,256725,3
256750,256750,3
256775,256775,3
256800,256800,3
256825,256825,3
256850,256850,3
256875,256875,3
256900,256900,3
256925,256925,3
256950,256950,3
256975,256975,3
257000,257000,2
257025,257025,2
257050,257050,2
257075,257075,2
257100,257100,2
257125,257125,2
257150,257150,2
257175,257175,2
257200,257200,2
257225,257225,2
257250,257250,2
257275,257275,2
257300,257300,2
257325,257325,2
257350,257350,2
257375,257375,2
257400,257400,1
257425,257425,1
257450,257450,1
257475,257475,1
257500,257500,0
257525,257525,0
257550,257550,0
257575,257575,0
257600,257600,0
257625,257625,0
257650,257650,0
257675,257675,0
257700,257700,0
257725,257725,1
257750,257750,2
257775,257775,2
257800,257800,2
257825,257825,2
257850,257850,2
257875,257875,2
257900,257900,2
257925,257925,2
257950,257950,2
257975,257975,2
258000,258000,2
258025,258025,2
258050,258050,2
258075,258075,2
258100,258100,2
258125,258125,2
258150,258150,2
258175,258175,2
258200,258200,2
258225,258225,2
258250,258250,2
258275,258275,2
258300,258300,1
258325,258325,1
258350,258350,1
258375,258375,1
258400,258400,1
258425,258425,2
258450,258450,2
258475,258475,2
258500,258500,2
258525,258525,2
258550,258550,2
258575,258575,2
258600,258600,2
258625,258625,2
258650,258650,2
258675,258675,2
258700,258700,2
258725,258725,2
258750,258750,2
258775,258775,3
258800,258800,3
258825,258825,3
258850,258850,3
258875,258875,3
258900,258900,3
258925,258925,3
258950,258950,3
258975,258975,3
259000,259000,3
259025,259025,3
259050,259050,3
259075,259075,3
259100,259100,3
259125,259125,3
259150,259150,3
259175,259175,3
259200,259200,3
259225,259225,3
259250,259250,3
259275,259275,3
259300,259300,3
259325,259325,3
259350,259350,3
259375,259375,3
259400,259400,3
259425,259425,3
259450,259450,3
259475,259475,3
259500,259500,3
259525,259525,3
259550,259550,3
259575,259575,3
259600,259600,4
259625,259625,4
259650,259650,4
259675,259675,4
259700,259700,4
259725,259725,4
259750,259750,4
259775,259775,4
259800,259800,3
259825,259825,3
259850,259850,3
259875,259875,3
259900,259900,3
259925,259925,3
259950,259950,4
259975,259975,3
260000,260000,3
260025,260025,3
260050,260050,3
260075,260075,3
260100,260100,3
260125,260125,3
260150,260150,3
260175,260175,4
260200,260200,4
260225,260225,4
260250,260250,4
260275,260275,4
260300,260300,4
260325,260325,4
260350,260350,4
260375,260375,4
260400,260400,4
260425,260425,4
260450,260450,4
260475,260475,4
260500,260500,4
260525,260525,4
260550,260550,4
260575,260575,4
260600,260600,4
260625,260625,4
260650,260650,4
260675,260675,4
260700,260700,5
260725,260725,5
260750,260750,5
260775,260775,6
260800,260800,6
260825,260825,6
260850,260850,6
260875,260875,6
260900,260900,6
260925,260925,6
260950,260950,6
260975,260975,6
261000,261000,6
261025,261025,6
261050,261050,6
261075,261075,6
261100,261100,6
261125,261125,5
261150,261150,5
261175,261175,5
261200,261200,8
261225,261225,7
261250,261250,7
261275,261275,7
261300,261300,7
261325,261325,7
261350,261350,7
261375,261375,7
261400,261400,7
261425,261425,7
261450,261450,7
261475,261475,7
261500,261500,7
261525,261525,7
261550,261550,7
261575,261575,7
261600,261600,7
261625,261625,7
261650,261650,7
261675,261675,7
261700,261700,7
261725,261725,7
261750,261750,7
261775,261775,7
261800,261800,7
261825,261825,7
261850,261850,7
261875,261875,6
261900,261900,6
261925,261925,5
261950,261950,5
261975,261975,6
262000,262000,6
262025,262025,6
262050,262050,6
262075,262075,5
262100,262100,5
262125,262125,5
262150,262150,4
262175,262175,4
262200,262200,4
262225,262225,4
262250,262250,4
262275,262275,4
262300,262300,5
262325,262325,5
262350,262350,5
262375,262375,5
262400,262400,5
262425,262425,4
262450,262450,4
262475,262475,4
262500,262500,4
262525,262525,4
262550,262550,3
262575,262575,3
262600,262600,3
262625,262625,3
262650,262650,3
262675,262675,3
262700,262700,3
262725,262725,3
262750,262750,3
262775,262775,3
262800,262800,3
262825,262825,3
262850,262850,3
262875,262875,3
262900,262900,3
262925,262925,3
262950,262950,3
262975,262975,3
263000,263000,3
263025,263025,3
263050,263050,3
263075,263075,3
263100,263100,3
263125,263125,3
263150,263150,3
263175,263175,4
263200,263200,4
263225,263225,4
263250,263250,4
263275,263275,4
263300,263300,3
263325,263325,3
263350,263350,3
263375,263375,3
263400,263400,3
263425,263425,3
263450,263450,3
263475,263475,3
263500,263500,3
263525,263525,3
263550,263550,3
263575,263575,4
263600,263600,4
263625,263625,4
263650,263650,4
263675,263675,4
263700,263700,4
263725,263725,3
263750,263750,3
263775,263775,3
263800,263800,3
263825,263825,3
263850,263850,3
263875,263875,3
263900,263900,3
263925,263925,3
263950,263950,3
263975,263975,3
264000,264000,2
264025,264025,2
264050,264050,2
264075,264075,2
264100,264100,2
264125,264125,2
264150,264150,2
264175,264175,2
264200,264200,2
264225,264225,2
264250,264250,2
264275,264275,2
264300,264300,2
264325,264325,2
264350,264350,2
264375,264375,2
264400,264400,2
264425,264425,2
264450,264450,2
264475,264475,2
264500,264500,2
264525,264525,2
264550,264550,2
264575,264575,2
264600,264600,2
264625,264625,2
264650,264650,2
264675,264675,2
264700,264700,2
264725,264725,1
264750,264750,1
264775,264775,1
264800,264800,1
264825,264825,1
264850,264850,1
264875,264875,1
264900,264900,1
264925,264925,1
264950,264950,1
264975,264975,1
265000,265000,1
265025,265025,1
265050,265050,1
265075,265075,1
265100,265100,1
265125,265125,1
265150,265150,2
265175,265175,2
265200,265200,2
265225,265225,2
265250,265250,2
265275,265275,2
265300,265300,2
265325,265325,2
265350,265350,2
265375,265375,2
265400,265400,2
265425,265425,2
265450,265450,2
265475,265475,2
265500,265500,2
265525,265525,2
265550,265550,2
265575,265575,2
265600,265600,2
265625,265625,2
265650,265650,2
265675,265675,2
